instance_id,rdf:type,oa:hasSource,oa:hasSelector
viewsari:textchunk_6198,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6198
viewsari:textchunk_6199,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6199
viewsari:textchunk_6200,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6200
viewsari:textchunk_6201,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6201
viewsari:textchunk_6202,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6202
viewsari:textchunk_6203,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6203
viewsari:textchunk_6204,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6204
viewsari:textchunk_6205,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-305,viewsari:position-selector_6205
viewsari:textchunk_6206,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6206
viewsari:textchunk_6207,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6207
viewsari:textchunk_6208,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6208
viewsari:textchunk_6209,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6209
viewsari:textchunk_6210,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6210
viewsari:textchunk_6211,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6211
viewsari:textchunk_6212,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6212
viewsari:textchunk_6213,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6213
viewsari:textchunk_6214,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6214
viewsari:textchunk_6215,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-306,viewsari:position-selector_6215
viewsari:textchunk_6216,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6216
viewsari:textchunk_6217,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6217
viewsari:textchunk_6218,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6218
viewsari:textchunk_6219,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6219
viewsari:textchunk_6220,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6220
viewsari:textchunk_6221,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6221
viewsari:textchunk_6222,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6222
viewsari:textchunk_6223,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6223
viewsari:textchunk_6224,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6224
viewsari:textchunk_6225,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-309,viewsari:position-selector_6225
viewsari:textchunk_6226,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6226
viewsari:textchunk_6227,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6227
viewsari:textchunk_6228,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6228
viewsari:textchunk_6229,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6229
viewsari:textchunk_6230,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6230
viewsari:textchunk_6231,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6231
viewsari:textchunk_6232,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6232
viewsari:textchunk_6233,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-312,viewsari:position-selector_6233
viewsari:textchunk_6234,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-313,viewsari:position-selector_6234
viewsari:textchunk_6235,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-313,viewsari:position-selector_6235
viewsari:textchunk_6236,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-313,viewsari:position-selector_6236
viewsari:textchunk_6237,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-313,viewsari:position-selector_6237
viewsari:textchunk_6238,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-313,viewsari:position-selector_6238
viewsari:textchunk_6239,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6239
viewsari:textchunk_6240,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6240
viewsari:textchunk_6241,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6241
viewsari:textchunk_6242,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6242
viewsari:textchunk_6243,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6243
viewsari:textchunk_6244,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6244
viewsari:textchunk_6245,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6245
viewsari:textchunk_6246,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6246
viewsari:textchunk_6247,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6247
viewsari:textchunk_6248,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6248
viewsari:textchunk_6249,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6249
viewsari:textchunk_6250,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6250
viewsari:textchunk_6251,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6251
viewsari:textchunk_6252,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6252
viewsari:textchunk_6253,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-315,viewsari:position-selector_6253
viewsari:textchunk_6254,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-316,viewsari:position-selector_6254
viewsari:textchunk_6255,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-316,viewsari:position-selector_6255
viewsari:textchunk_6256,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6256
viewsari:textchunk_6257,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6257
viewsari:textchunk_6258,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6258
viewsari:textchunk_6259,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6259
viewsari:textchunk_6260,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6260
viewsari:textchunk_6261,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6261
viewsari:textchunk_6262,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6262
viewsari:textchunk_6263,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6263
viewsari:textchunk_6264,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6264
viewsari:textchunk_6265,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6265
viewsari:textchunk_6266,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6266
viewsari:textchunk_6267,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6267
viewsari:textchunk_6268,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6268
viewsari:textchunk_6269,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6269
viewsari:textchunk_6270,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6270
viewsari:textchunk_6271,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6271
viewsari:textchunk_6272,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6272
viewsari:textchunk_6273,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6273
viewsari:textchunk_6274,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6274
viewsari:textchunk_6275,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6275
viewsari:textchunk_6276,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6276
viewsari:textchunk_6277,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6277
viewsari:textchunk_6278,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-317,viewsari:position-selector_6278
viewsari:textchunk_6279,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-318,viewsari:position-selector_6279
viewsari:textchunk_6280,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-318,viewsari:position-selector_6280
viewsari:textchunk_6281,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-318,viewsari:position-selector_6281
viewsari:textchunk_6282,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-318,viewsari:position-selector_6282
viewsari:textchunk_6283,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-318,viewsari:position-selector_6283
viewsari:textchunk_6284,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-319,viewsari:position-selector_6284
viewsari:textchunk_6285,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-319,viewsari:position-selector_6285
viewsari:textchunk_6286,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-319,viewsari:position-selector_6286
viewsari:textchunk_6287,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-323,viewsari:position-selector_6287
viewsari:textchunk_6288,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-323,viewsari:position-selector_6288
viewsari:textchunk_6289,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-323,viewsari:position-selector_6289
viewsari:textchunk_6290,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-323,viewsari:position-selector_6290
viewsari:textchunk_6291,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-323,viewsari:position-selector_6291
viewsari:textchunk_6292,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6292
viewsari:textchunk_6293,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6293
viewsari:textchunk_6294,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6294
viewsari:textchunk_6295,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6295
viewsari:textchunk_6296,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6296
viewsari:textchunk_6297,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6297
viewsari:textchunk_6298,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6298
viewsari:textchunk_6299,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6299
viewsari:textchunk_6300,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6300
viewsari:textchunk_6301,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6301
viewsari:textchunk_6302,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6302
viewsari:textchunk_6303,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-324,viewsari:position-selector_6303
viewsari:textchunk_6304,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-325,viewsari:position-selector_6304
viewsari:textchunk_6305,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-325,viewsari:position-selector_6305
viewsari:textchunk_6306,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-325,viewsari:position-selector_6306
viewsari:textchunk_6307,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-325,viewsari:position-selector_6307
viewsari:textchunk_6308,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-325,viewsari:position-selector_6308
viewsari:textchunk_6309,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-325,viewsari:position-selector_6309
viewsari:textchunk_6310,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-326,viewsari:position-selector_6310
viewsari:textchunk_6311,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-326,viewsari:position-selector_6311
viewsari:textchunk_6312,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-326,viewsari:position-selector_6312
viewsari:textchunk_6313,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6313
viewsari:textchunk_6314,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6314
viewsari:textchunk_6315,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6315
viewsari:textchunk_6316,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6316
viewsari:textchunk_6317,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6317
viewsari:textchunk_6318,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6318
viewsari:textchunk_6319,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6319
viewsari:textchunk_6320,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6320
viewsari:textchunk_6321,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6321
viewsari:textchunk_6322,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6322
viewsari:textchunk_6323,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6323
viewsari:textchunk_6324,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6324
viewsari:textchunk_6325,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6325
viewsari:textchunk_6326,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6326
viewsari:textchunk_6327,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6327
viewsari:textchunk_6328,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6328
viewsari:textchunk_6329,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-327,viewsari:position-selector_6329
viewsari:textchunk_6330,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-328,viewsari:position-selector_6330
viewsari:textchunk_6331,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-328,viewsari:position-selector_6331
viewsari:textchunk_6332,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-328,viewsari:position-selector_6332
viewsari:textchunk_6333,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-328,viewsari:position-selector_6333
viewsari:textchunk_6334,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-328,viewsari:position-selector_6334
viewsari:textchunk_6335,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6335
viewsari:textchunk_6336,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6336
viewsari:textchunk_6337,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6337
viewsari:textchunk_6338,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6338
viewsari:textchunk_6339,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6339
viewsari:textchunk_6340,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6340
viewsari:textchunk_6341,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6341
viewsari:textchunk_6342,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6342
viewsari:textchunk_6343,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6343
viewsari:textchunk_6344,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6344
viewsari:textchunk_6345,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6345
viewsari:textchunk_6346,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6346
viewsari:textchunk_6347,doco:TextChunk,viewsari:the_lives_1568_volume-3_paragraph-329,viewsari:position-selector_6347
