"instance_id","rdf:type","rdf_type_2","rdfs:label","frbr:is part of","frbr:has embodiment","rdfs:seeAlso","page_number","biography_slug","vol","level"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_125","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 125","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_125","125","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_126","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 126","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_126","","126","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_126","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 126","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_126","126","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_127","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 127","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_127","","127","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_127","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 127","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_127","127","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_128","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 128","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_128","","128","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_128","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 128","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_128","128","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_129","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 129","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_129","","129","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_129","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 129","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_129","129","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_130","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 130","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_130","","130","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_130","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 130","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_130","130","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_131","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 131","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_131","","131","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_131","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 131","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_131","131","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_132","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 132","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_132","","132","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_132","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 132","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_132","132","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_133","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 133","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_133","","133","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_133","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 133","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_133","133","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_134","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 134","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_134","","134","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_134","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 134","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_134","134","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_135","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 135","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_135","","135","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_135","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 135","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_135","135","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_136","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 136","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_136","","136","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_136","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 136","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_136","136","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_137","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 137","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_137","","137","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_137","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 137","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_137","137","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_138","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 138","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_138","","138","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_138","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 138","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_138","138","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_139","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 139","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_139","","139","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_139","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 139","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_139","139","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_140","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 140","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_140","","140","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_140","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 140","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_140","140","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_141","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 141","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_141","","141","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_141","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 141","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_141","141","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio_page_142","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Antonio da San Gallo, Page 142","viewsari:the_lives_1568_volume-6_antonio-da-san-gallo-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_142","","142","antonio-da-san-gallo","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio_page_142","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Antonio da San Gallo, Page 142","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_antonio-da-san-gallo-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_142","142","antonio-da-san-gallo","6","manifestation"
"viewsari:the_lives_1568_volume-6_giulio-romano-bio_page_143","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Giulio Romano, Page 143","viewsari:the_lives_1568_volume-6_giulio-romano-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_143","","143","giulio-romano","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_143","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Giulio Romano, Page 143","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_143","143","giulio-romano","6","manifestation"
"viewsari:the_lives_1568_volume-6_giulio-romano-bio_page_144","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Giulio Romano, Page 144","viewsari:the_lives_1568_volume-6_giulio-romano-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_144","","144","giulio-romano","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_144","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Giulio Romano, Page 144","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_144","144","giulio-romano","6","manifestation"
"viewsari:the_lives_1568_volume-6_giulio-romano-bio_page_145","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Giulio Romano, Page 145","viewsari:the_lives_1568_volume-6_giulio-romano-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_145","","145","giulio-romano","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_145","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Giulio Romano, Page 145","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_145","145","giulio-romano","6","manifestation"
"viewsari:the_lives_1568_volume-6_giulio-romano-bio_page_146","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 6, Life of Giulio Romano, Page 146","viewsari:the_lives_1568_volume-6_giulio-romano-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_146","","146","giulio-romano","6","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio_page_146","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Giulio Romano, Page 146","viewsari:the_lives_1568_gutenberg_web_version_of_volume-6_giulio-romano-bio","","https://www.gutenberg.org/files/28422/28422-h/28422-h.htm#Page_146","146","giulio-romano","6","manifestation"
