"instance_id","rdf:type","rdfs:label","viewsari:involves","viewsari:involves_2","prov:wasGeneratedBy"
"viewsari:cooccurrence_mes-vin_1","viewsari:cooccurrence","Co-occurrence of Messina, Antonello da and Viniziano, Domenico (Domenico da Venezia), Vol. 3, Para. 69","viewsari:messina-antonello-da","viewsari:viniziano-domenico-domenico-da-venezia","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-pad_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Padova, Vellano da, Vol. 3, Para. 83","viewsari:donato-donatello","viewsari:padova-vellano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_dia-lip_1","viewsari:cooccurrence","Co-occurrence of Diamante, Fra and Lippi, Filippo (Filippino), Vol. 3, Para. 96","viewsari:diamante-fra","viewsari:lippi-filippo-filippino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_dia-lip_1","viewsari:cooccurrence","Co-occurrence of Diamante, Fra and Lippi, Fra Filippo, Vol. 3, Para. 96","viewsari:diamante-fra","viewsari:lippi-fra-filippo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lip-lip_1","viewsari:cooccurrence","Co-occurrence of Lippi, Filippo (Filippino) and Lippi, Filippo (Filippino), Vol. 3, Para. 98","viewsari:lippi-filippo-filippino","viewsari:lippi-filippo-filippino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lip-lip_1","viewsari:cooccurrence","Co-occurrence of Lippi, Filippo (Filippino) and Lippi, Fra Filippo, Vol. 3, Para. 98","viewsari:lippi-filippo-filippino","viewsari:lippi-fra-filippo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_min-rom_1","viewsari:cooccurrence","Co-occurrence of Mino, Maestro (Mino del Regno, or del Reame) and Romano, Paolo, Vol. 3, Para. 101","viewsari:mino-maestro-mino-del-regno-or-del-reame","viewsari:romano-paolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cam-cel_1","viewsari:cooccurrence","Co-occurrence of Camicia, Chimenti and Cellini, Baccio, Vol. 3, Para. 104","viewsari:camicia-chimenti","viewsari:cellini-baccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cam-lin_1","viewsari:cooccurrence","Co-occurrence of Camicia, Chimenti and Linaiuolo, Berto, Vol. 3, Para. 104","viewsari:camicia-chimenti","viewsari:linaiuolo-berto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cel-lin_1","viewsari:cooccurrence","Co-occurrence of Cellini, Baccio and Linaiuolo, Berto, Vol. 3, Para. 104","viewsari:cellini-baccio","viewsari:linaiuolo-berto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-vin_1","viewsari:cooccurrence","Co-occurrence of Castagno, Andrea dal (Andrea degli Impiccati) and Viniziano, Domenico (Domenico da Venezia), Vol. 3, Para. 116","viewsari:castagno-andrea-dal-andrea-degli-impiccati","viewsari:viniziano-domenico-domenico-da-venezia","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-pes_1","viewsari:cooccurrence","Co-occurrence of Castagno, Andrea dal (Andrea degli Impiccati) and Pesello, Vol. 3, Para. 130","viewsari:castagno-andrea-dal-andrea-degli-impiccati","viewsari:pesello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-pes_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Pesello, Vol. 3, Para. 130","viewsari:donato-donatello","viewsari:pesello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-don_1","viewsari:cooccurrence","Co-occurrence of Castagno, Andrea dal (Andrea degli Impiccati) and Donato (Donatello), Vol. 3, Para. 130","viewsari:castagno-andrea-dal-andrea-degli-impiccati","viewsari:donato-donatello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fie-set_1","viewsari:cooccurrence","Co-occurrence of Fiesole, Mino da (Mino di Giovanni, and Settignano, Desiderio da, Vol. 3, Para. 168","viewsari:fiesole-mino-da-mino-di-giovanni","viewsari:settignano-desiderio-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-fer_1","viewsari:cooccurrence","Co-occurrence of Costa, Lorenzo and Ferrarese, Ercole (Ercole da Ferrara), Vol. 3, Para. 182","viewsari:costa-lorenzo","viewsari:ferrarese-ercole-ercole-da-ferrara","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bol-fer_1","viewsari:cooccurrence","Co-occurrence of Bolognese, Guido and Ferrarese, Ercole (Ercole da Ferrara), Vol. 3, Para. 186","viewsari:bolognese-guido","viewsari:ferrarese-ercole-ercole-da-ferrara","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-fab_1","viewsari:cooccurrence","Co-occurrence of Bellini, Gentile and Fabriano, Gentile da, Vol. 3, Para. 188","viewsari:bellini-gentile","viewsari:fabriano-gentile-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-vin_1","viewsari:cooccurrence","Co-occurrence of Bellini, Gentile and Viniziano, Domenico (Domenico da Venezia), Vol. 3, Para. 188","viewsari:bellini-gentile","viewsari:viniziano-domenico-domenico-da-venezia","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fab-fab_1","viewsari:cooccurrence","Co-occurrence of Fabriano, Gentile da and Fabriano, Gentile da, Vol. 3, Para. 188","viewsari:fabriano-gentile-da","viewsari:fabriano-gentile-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fab-vin_1","viewsari:cooccurrence","Co-occurrence of Fabriano, Gentile da and Viniziano, Domenico (Domenico da Venezia), Vol. 3, Para. 188","viewsari:fabriano-gentile-da","viewsari:viniziano-domenico-domenico-da-venezia","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-viv_1","viewsari:cooccurrence","Co-occurrence of Bellini, Giovanni and Vivarino, Luigi, Vol. 3, Para. 195","viewsari:bellini-giovanni","viewsari:vivarino-luigi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-bel_1","viewsari:cooccurrence","Co-occurrence of Bellini, Gentile and Bellini, Giovanni, Vol. 3, Para. 199","viewsari:bellini-gentile","viewsari:bellini-giovanni","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-viv_1","viewsari:cooccurrence","Co-occurrence of Bellini, Gentile and Vivarino, Luigi, Vol. 3, Para. 195","viewsari:bellini-gentile","viewsari:vivarino-luigi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-ros_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Andrea di (Andrea di Cosimo Feltrini) and Rosselli, Cosimo, Vol. 3, Para. 216","viewsari:cosimo-andrea-di-andrea-di-cosimo-feltrini","viewsari:rosselli-cosimo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghe-ghi_1","viewsari:cooccurrence","Co-occurrence of Gherardo (of Florence) and Ghirlandajo, Domenico, Vol. 3, Para. 243","viewsari:gherardo-of-florence","viewsari:ghirlandajo-domenico","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-ghi_1","viewsari:cooccurrence","Co-occurrence of Ghirlandajo, David and Ghirlandajo, Domenico, Vol. 3, Para. 262","viewsari:ghirlandajo-david","viewsari:ghirlandajo-domenico","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-mai_1","viewsari:cooccurrence","Co-occurrence of Ghirlandajo, Domenico and Mainardi, Bastiano (Bastiano da San Gimignano), Vol. 3, Para. 265","viewsari:ghirlandajo-domenico","viewsari:mainardi-bastiano-bastiano-da-san-gimignano","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-pol_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Bartoluccio and Pollaiuolo, Antonio, Vol. 3, Para. 268","viewsari:ghiberti-bartoluccio","viewsari:pollaiuolo-antonio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_pol-pol_1","viewsari:cooccurrence","Co-occurrence of Pollaiuolo, Antonio and Pollaiuolo, Piero, Vol. 3, Para. 273","viewsari:pollaiuolo-antonio","viewsari:pollaiuolo-piero","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sal-pol_1","viewsari:cooccurrence","Co-occurrence of Salvi, Antonio di and Pollaiuolo, Piero, Vol. 3, Para. 273","viewsari:salvi-antonio-di","viewsari:pollaiuolo-piero","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bia-bot_1","viewsari:cooccurrence","Co-occurrence of Biagio (pupil of Botticelli) and Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi), Vol. 3, Para. 288","viewsari:biagio-pupil-of-botticelli","viewsari:botticelli-sandro-sandro-di-botticello-or-alessandro-filipepi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mai-tas_1","viewsari:cooccurrence","Co-occurrence of Maiano, Benedetto da and Tasso, Domenico del, Vol. 3, Para. 301","viewsari:maiano-benedetto-da","viewsari:tasso-domenico-del","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cel-mai_1","viewsari:cooccurrence","Co-occurrence of Cellini, Baccio and Maiano, Benedetto da, Vol. 3, Para. 306","viewsari:cellini-baccio","viewsari:maiano-benedetto-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-ghi_2","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 3, Para. 312","viewsari:donato-donatello","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ver-vin_1","viewsari:cooccurrence","Co-occurrence of Verrocchio, Andrea and Vinci, Leonardo da, Vol. 3, Para. 315","viewsari:verrocchio-andrea","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ors-ver_1","viewsari:cooccurrence","Co-occurrence of Orsino and Verrocchio, Andrea, Vol. 3, Para. 324","viewsari:orsino","viewsari:verrocchio-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_man-squ_1","viewsari:cooccurrence","Co-occurrence of Mantegna, Andrea and Squarcione, Jacopo, Vol. 3, Para. 329","viewsari:mantegna-andrea","viewsari:squarcione-jacopo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-man_1","viewsari:cooccurrence","Co-occurrence of Bellini, Gentile and Mantegna, Andrea, Vol. 3, Para. 329","viewsari:bellini-gentile","viewsari:mantegna-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bel-squ_1","viewsari:cooccurrence","Co-occurrence of Bellini, Gentile and Squarcione, Jacopo, Vol. 3, Para. 329","viewsari:bellini-gentile","viewsari:squarcione-jacopo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lip-mas_1","viewsari:cooccurrence","Co-occurrence of Lippi, Filippo (Filippino) and Masaccio, Vol. 4, Para. 2","viewsari:lippi-filippo-filippino","viewsari:masaccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lip-mas_1","viewsari:cooccurrence","Co-occurrence of Lippi, Fra Filippo and Masaccio, Vol. 4, Para. 2","viewsari:lippi-fra-filippo","viewsari:masaccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fra-san_1","viewsari:cooccurrence","Co-occurrence of Francia, Francesco and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 28","viewsari:francia-francesco","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fiv-fra_1","viewsari:cooccurrence","Co-occurrence of Fivizzano and Francia, Francesco, Vol. 4, Para. 29","viewsari:fivizzano","viewsari:francia-francesco","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-per_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve), Vol. 4, Para. 47","viewsari:buonarroti-michelagnolo","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lip-per_1","viewsari:cooccurrence","Co-occurrence of Lippi, Filippo (Filippino) and Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve), Vol. 4, Para. 47","viewsari:lippi-filippo-filippino","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_per-san_1","viewsari:cooccurrence","Co-occurrence of Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 283","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_per-pin_1","viewsari:cooccurrence","Co-occurrence of Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve) and Pinturicchio, Bernardino, Vol. 4, Para. 50","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:pinturicchio-bernardino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lui-per_1","viewsari:cooccurrence","Co-occurrence of Luigi, Andrea (L' Ingegno) and Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve), Vol. 4, Para. 52","viewsari:luigi-andrea-l-ingegno","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-ver_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Veronese, Stefano (Stefano da Zevio), Vol. 4, Para. 57","viewsari:donato-donatello","viewsari:veronese-stefano-stefano-da-zevio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ava-zev_1","viewsari:cooccurrence","Co-occurrence of Avanzi, Jacopo (Jacopo Davanzo) and Zevio, Aldigieri (Altichiero) da, Vol. 4, Para. 61","viewsari:avanzi-jacopo-jacopo-davanzo","viewsari:zevio-aldigieri-altichiero-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ava-ver_1","viewsari:cooccurrence","Co-occurrence of Avanzi, Jacopo (Jacopo Davanzo) and Verona, Sebeto da, Vol. 4, Para. 61","viewsari:avanzi-jacopo-jacopo-davanzo","viewsari:verona-sebeto-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ver-zev_1","viewsari:cooccurrence","Co-occurrence of Verona, Sebeto da and Zevio, Aldigieri (Altichiero) da, Vol. 4, Para. 61","viewsari:verona-sebeto-da","viewsari:zevio-aldigieri-altichiero-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-ind_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Indaco, Jacopo dell', Vol. 4, Para. 81","viewsari:buonarroti-michelagnolo","viewsari:indaco-jacopo-dell","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-sig_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Signorelli, Luca (Luca da Cortona), Vol. 4, Para. 87","viewsari:buonarroti-michelagnolo","viewsari:signorelli-luca-luca-da-cortona","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ver-vin_2","viewsari:cooccurrence","Co-occurrence of Verrocchio, Andrea and Vinci, Leonardo da, Vol. 4, Para. 107","viewsari:verrocchio-andrea","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sal-vin_1","viewsari:cooccurrence","Co-occurrence of Salai and Vinci, Leonardo da, Vol. 4, Para. 126","viewsari:salai","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_lip-vin_1","viewsari:cooccurrence","Co-occurrence of Lippi, Filippo (Filippino) and Vinci, Leonardo da, Vol. 4, Para. 127","viewsari:lippi-filippo-filippino","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-vin_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Vinci, Leonardo da, Vol. 4, Para. 134","viewsari:buonarroti-michelagnolo","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-vin_1","viewsari:cooccurrence","Co-occurrence of Castelfranco, Giorgione da and Vinci, Leonardo da, Vol. 4, Para. 139","viewsari:castelfranco-giorgione-da","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-ros_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Piero di and Rosselli, Cosimo, Vol. 4, Para. 159","viewsari:cosimo-piero-di","viewsari:rosselli-cosimo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-vin_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Piero di and Vinci, Leonardo da, Vol. 4, Para. 162","viewsari:cosimo-piero-di","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-gia_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Piero di and Giamberti, Francesco, Vol. 4, Para. 175","viewsari:cosimo-piero-di","viewsari:giamberti-francesco","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cos-san_1","viewsari:cooccurrence","Co-occurrence of Cosimo, Piero di and San Gallo, Francesco da, Vol. 4, Para. 175","viewsari:cosimo-piero-di","viewsari:san-gallo-francesco-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-urb_1","viewsari:cooccurrence","Co-occurrence of Sanzio, Raffaello (Raffaello da Urbino) and Urbino, Bramante da, Vol. 4, Para. 186","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-urb_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Urbino, Bramante da, Vol. 4, Para. 304","viewsari:buonarroti-michelagnolo","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-urb_1","viewsari:cooccurrence","Co-occurrence of San Gallo, Giuliano da and Urbino, Bramante da, Vol. 4, Para. 274","viewsari:san-gallo-giuliano-da","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-san_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and San Gallo, Giuliano da, Vol. 4, Para. 271","viewsari:buonarroti-michelagnolo","viewsari:san-gallo-giuliano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_urb-ven_1","viewsari:cooccurrence","Co-occurrence of Urbino, Bramante da and Ventura, Vol. 4, Para. 193","viewsari:urbino-bramante-da","viewsari:ventura","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_alb-san_1","viewsari:cooccurrence","Co-occurrence of Albertinelli, Mariotto and San Marco, Fra Bartolommeo di (Baccio della Porta), Vol. 4, Para. 215","viewsari:albertinelli-mariotto","viewsari:san-marco-fra-bartolommeo-di-baccio-della-porta","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_alb-ros_1","viewsari:cooccurrence","Co-occurrence of Albertinelli, Mariotto and Rosselli, Cosimo, Vol. 4, Para. 215","viewsari:albertinelli-mariotto","viewsari:rosselli-cosimo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ros-san_1","viewsari:cooccurrence","Co-occurrence of Rosselli, Cosimo and San Marco, Fra Bartolommeo di (Baccio della Porta), Vol. 4, Para. 215","viewsari:rosselli-cosimo","viewsari:san-marco-fra-bartolommeo-di-baccio-della-porta","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-tor_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Torrigiano, Vol. 4, Para. 241","viewsari:buonarroti-michelagnolo","viewsari:torrigiano","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cre-tor_1","viewsari:cooccurrence","Co-occurrence of Credi, Lorenzo di and Torrigiano, Vol. 4, Para. 241","viewsari:credi-lorenzo-di","viewsari:torrigiano","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-cre_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Credi, Lorenzo di, Vol. 4, Para. 241","viewsari:buonarroti-michelagnolo","viewsari:credi-lorenzo-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-vin_1","viewsari:cooccurrence","Co-occurrence of San Gallo, Giuliano da and Vinci, Leonardo da, Vol. 4, Para. 258","viewsari:san-gallo-giuliano-da","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mai-san_1","viewsari:cooccurrence","Co-occurrence of Maiano, Giuliano da and San Gallo, Antonio da (the elder), Vol. 4, Para. 262","viewsari:maiano-giuliano-da","viewsari:san-gallo-antonio-da-the-elder","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_1","viewsari:cooccurrence","Co-occurrence of San Gallo, Giuliano da and San Gallo, Antonio da (the elder), Vol. 4, Para. 262","viewsari:san-gallo-giuliano-da","viewsari:san-gallo-antonio-da-the-elder","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_2","viewsari:cooccurrence","Co-occurrence of San Gallo, Antonio da (the elder) and San Gallo, Giuliano da, Vol. 4, Para. 263","viewsari:san-gallo-antonio-da-the-elder","viewsari:san-gallo-giuliano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_1","viewsari:cooccurrence","Co-occurrence of San Gallo, Giuliano da and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 272","viewsari:san-gallo-giuliano-da","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-san_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 304","viewsari:buonarroti-michelagnolo","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_1","viewsari:cooccurrence","Co-occurrence of Santi, Giovanni de' and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 282","viewsari:santi-giovanni-de","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_per-san_1","viewsari:cooccurrence","Co-occurrence of Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve) and Santi, Giovanni de', Vol. 4, Para. 282","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:santi-giovanni-de","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-vin_1","viewsari:cooccurrence","Co-occurrence of Sanzio, Raffaello (Raffaello da Urbino) and Vinci, Leonardo da, Vol. 4, Para. 337","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-san_1","viewsari:cooccurrence","Co-occurrence of San Marco, Fra Bartolommeo di (Baccio della Porta) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 293","viewsari:san-marco-fra-bartolommeo-di-baccio-della-porta","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-san_1","viewsari:cooccurrence","Co-occurrence of Ghirlandajo, Ridolfo and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 295","viewsari:ghirlandajo-ridolfo","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_d-r-san_1","viewsari:cooccurrence","Co-occurrence of Dòrer, Albrecht and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 320","viewsari:d-rer-albrecht","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_d-r-urb_1","viewsari:cooccurrence","Co-occurrence of Dòrer, Albrecht and Urbino, Bramante da, Vol. 4, Para. 320","viewsari:d-rer-albrecht","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bol-san_1","viewsari:cooccurrence","Co-occurrence of Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 321","viewsari:bolognese-marc-antonio-marc-antonio-raimondi-or-de-franci","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_san-udi_1","viewsari:cooccurrence","Co-occurrence of Sanzio, Raffaello (Raffaello da Urbino) and Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori), Vol. 4, Para. 329","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:udine-giovanni-da-giovanni-nanni-or-de-ricamatori","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rom-san_1","viewsari:cooccurrence","Co-occurrence of Romano, Giulio (Giulio Pippi de' Giannuzzi) and Sanzio, Raffaello (Raffaello da Urbino), Vol. 4, Para. 342","viewsari:romano-giulio-giulio-pippi-de-giannuzzi","viewsari:sanzio-raffaello-raffaello-da-urbino","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_udi-urb_1","viewsari:cooccurrence","Co-occurrence of Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori) and Urbino, Bramante da, Vol. 4, Para. 329","viewsari:udine-giovanni-da-giovanni-nanni-or-de-ricamatori","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rom-urb_1","viewsari:cooccurrence","Co-occurrence of Romano, Giulio (Giulio Pippi de' Giannuzzi) and Urbino, Bramante da, Vol. 4, Para. 329","viewsari:romano-giulio-giulio-pippi-de-giannuzzi","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rom-udi_1","viewsari:cooccurrence","Co-occurrence of Romano, Giulio (Giulio Pippi de' Giannuzzi) and Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori), Vol. 4, Para. 329","viewsari:romano-giulio-giulio-pippi-de-giannuzzi","viewsari:udine-giovanni-da-giovanni-nanni-or-de-ricamatori","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_per-vin_1","viewsari:cooccurrence","Co-occurrence of Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve) and Vinci, Leonardo da, Vol. 4, Para. 337","viewsari:perugino-pietro-pietro-vannucci-or-pietro-da-castel-della-pieve","viewsari:vinci-leonardo-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mar-urb_1","viewsari:cooccurrence","Co-occurrence of Marcilla, Guglielmo da (Guillaume de Marcillac) and Urbino, Bramante da, Vol. 4, Para. 352","viewsari:marcilla-guglielmo-da-guillaume-de-marcillac","viewsari:urbino-bramante-da","viewsari:cooccurrence_extraction_run_1"
